Elizabeth	F	16185	1995
Michael	M	41402	1995
Matthew	M	32875	1995
Christopher	M	32674	1995
Jacob	M	31129	1995
Joshua	M	30718	1995
Nicholas	M	29156	1995
Tyler	M	29154	1995
Brandon	M	26904	1995
Daniel	M	26722	1995
Austin	M	25905	1995
Emily	F	25151	1996
Jessica	F	24198	1996
Ashley	F	23677	1996
Sarah	F	21040	1996
Samantha	F	20548	1996
Taylor	F	19152	1996
Hannah	F	18596	1996
Alexis	F	16589	1996
Rachel	F	16117	1996
Elizabeth	F	15998	1996
Michael	M	38364	1996
Matthew	M	32073	1996
Jacob	M	31925	1996
Christopher	M	30901	1996
Joshua	M	29170	1996
Nicholas	M	27720	1996
Tyler	M	26953	1996
Brandon	M	25846	1996
Austin	M	25660	1996
Andrew	M	25235	1996
Emily	F	25732	1997
Jessica	F	21042	1997
Ashley	F	20896	1997
Sarah	F	20707	1997
Hannah	F	20593	1997
Samantha	F	20169	1997
Taylor	F	19502	1997
Alexis	F	17170	1997
Elizabeth	F	15423	1997
Madison	F	15188	1997
Michael	M	37549	1997
Jacob	M	34153	1997
Matthew	M	31514	1997
Christopher	M	29105	1997
Joshua	M	28284	1997
Nicholas	M	27257	1997
Andrew	M	25199	1997
Brandon	M	25193	1997
Austin	M	25117	1997
Tyler	M	24876	1997
Emily	F	26182	1998
Hannah	F	21373	1998
Samantha	F	20192	1998
Sarah	F	19884	1998
Ashley	F	19873	1998
Alexis	F	19778	1998
Taylor	F	18572	1998
Jessica	F	18235	1998
Madison	F	17787	1998
Elizabeth	F	15187	1998
Michael	M	36615	1998
Jacob	M	36016	1998
Matthew	M	31142	1998
Joshua	M	28089	1998
Christopher	M	27002	1998
Nicholas	M	26634	1998
Brandon	M	23829	1998
Tyler	M	23711	1998
Andrew	M	23658	1998
Austin	M	23477	1998
Emily	F	26539	1999
Hannah	F	21676	1999
Alexis	F	19234	1999
Sarah	F	19104	1999
Samantha	F	19038	1999
Ashley	F	18136	1999
Madison	F	18053	1999
Taylor	F	16905	1999
Jessica	F	16348	1999
Elizabeth	F	15345	1999
Jacob	M	35363	1999
Michael	M	33912	1999
Matthew	M	30415	1999
Joshua	M	27258	1999
Nicholas	M	25638	1999
Christopher	M	25603	1999
Andrew	M	23855	1999
Joseph	M	23213	1999
Daniel	M	22694	1999
Tyler	M	22665	1999
Emily	F	25956	2000
Hannah	F	23082	2000
Madison	F	19968	2000
Ashley	F	17997	2000
Sarah	F	17702	2000
Alexis	F	17629	2000
Samantha	F	17265	2000
Jessica	F	15709	2000
Elizabeth	F	15099	2000
Taylor	F	15078	2000
Jacob	M	34477	2000
Michael	M	32037	2000
Matthew	M	28573	2000
Joshua	M	27537	2000
Christopher	M	24932	2000
Nicholas	M	24652	2000
Andrew	M	23641	2000
Joseph	M	22831	2000
Daniel	M	22319	2000
Tyler	M	21504	2000
Emily	F	25057	2001
Madison	F	22164	2001
Hannah	F	20716	2001
Ashley	F	16527	2001
Alexis	F	16402	2001
Sarah	F	15899	2001
Samantha	F	15864	2001
Abigail	F	14807	2001
Elizabeth	F	14786	2001
Olivia	F	13977	2001
Jacob	M	32545	2001
Michael	M	29683	2001
Matthew	M	26808	2001
Joshua	M	26015	2001
Christopher	M	23126	2001
Nicholas	M	22845	2001
Andrew	M	22411	2001
Joseph	M	22011	2001
Daniel	M	20989	2001
William	M	20101	2001
Emily	F	24464	2002
Madison	F	21773	2002
Hannah	F	18822	2002
Emma	F	16540	2002
Alexis	F	15636	2002
Ashley	F	15344	2002
Abigail	F	15298	2002
Sarah	F	14760	2002
Samantha	F	14666	2002
Olivia	F	14629	2002
Jacob	M	30574	2002
Michael	M	28245	2002
Joshua	M	25993	2002
Matthew	M	25153	2002
Ethan	M	22109	2002
Andrew	M	22019	2002
Joseph	M	21895	2002
Christopher	M	21684	2002
Nicholas	M	21390	2002
Daniel	M	21316	2002
Emily	F	25691	2003
Emma	F	22706	2003
Madison	F	20199	2003
Hannah	F	17637	2003
Olivia	F	16148	2003
Abigail	F	15928	2003
Alexis	F	14867	2003
Ashley	F	14514	2003
Elizabeth	F	14103	2003
Samantha	F	13867	2003
Jacob	M	29638	2003
Michael	M	27121	2003
Joshua	M	25095	2003
Matthew	M	24001	2003
Andrew	M	22153	2003
Joseph	M	21367	2003
Ethan	M	21357	2003
Daniel	M	21039	2003
Christopher	M	20749	2003
Anthony	M	20145	2003
Emily	F	25037	2004
Emma	F	21607	2004
Madison	F	20622	2004
Olivia	F	16105	2004
Hannah	F	15605	2004
Abigail	F	15426	2004
Isabella	F	15017	2004
Ashley	F	14373	2004
Samantha	F	13783	2004
Elizabeth	F	13561	2004
Jacob	M	27881	2004
Michael	M	25458	2004
Joshua	M	24204	2004
Matthew	M	22874	2004
Ethan	M	22206	2004
Andrew	M	21703	2004
Daniel	M	20983	2004
William	M	20225	2004
Joseph	M	20125	2004
Christopher	M	19630	2004
Emily	F	23940	2005
Emma	F	20344	2005
Madison	F	19568	2005
Abigail	F	15749	2005
Olivia	F	15693	2005
Isabella	F	15186	2005
Hannah	F	14845	2005
Samantha	F	13638	2005
Ava	F	13605	2005
Ashley	F	13274	2005
Jacob	M	25833	2005
Michael	M	23815	2005
Joshua	M	23250	2005
Matthew	M	21468	2005
Ethan	M	21312	2005
Andrew	M	20730	2005
Daniel	M	20211	2005
Anthony	M	19379	2005
Joseph	M	19217	2005
Christopher	M	19168	2005
Emily	F	21404	2006
Emma	F	19119	2006
Madison	F	18626	2006
Isabella	F	18225	2006
Ava	F	16939	2006
Abigail	F	15628	2006
Olivia	F	15498	2006
Hannah	F	14544	2006
Sophia	F	13501	2006
Samantha	F	12462	2006
Jacob	M	24845	2006
Michael	M	22637	2006
Joshua	M	22322	2006
Ethan	M	20514	2006
Matthew	M	20331	2006
Daniel	M	20065	2006
Andrew	M	19721	2006
Christopher	M	19680	2006
Anthony	M	19404	2006
William	M	18957	2006
Emily	F	19355	2007
Isabella	F	19139	2007
Emma	F	18373	2007
Ava	F	18051	2007
Madison	F	17961	2007
Sophia	F	17024	2007
Olivia	F	16582	2007
Abigail	F	15470	2007
Hannah	F	13312	2007
Elizabeth	F	13056	2007
Jacob	M	24282	2007
Michael	M	21992	2007
Ethan	M	21029	2007
Joshua	M	20655	2007
Daniel	M	20251	2007
Christopher	M	20018	2007
Anthony	M	19627	2007
William	M	18882	2007
Matthew	M	18739	2007
Andrew	M	18449	2007
Emma	F	18813	2008
Isabella	F	18616	2008
Emily	F	17434	2008
Olivia	F	17081	2008
Ava	F	17039	2008
Madison	F	17032	2008
Sophia	F	16084	2008
Abigail	F	15082	2008
Elizabeth	F	12008	2008
Chloe	F	11824	2008
Jacob	M	22594	2008
Michael	M	20626	2008
Ethan	M	20216	2008
Joshua	M	19205	2008
Daniel	M	19005	2008
Alexander	M	18697	2008
Anthony	M	18397	2008
William	M	18391	2008
Christopher	M	17947	2008
Matthew	M	17580	2008
Isabella	F	22306	2009
Emma	F	17895	2009
Olivia	F	17435	2009
Sophia	F	16944	2009
Ava	F	15873	2009
Emily	F	15352	2009
Madison	F	15239	2009
Abigail	F	14390	2009
Chloe	F	11909	2009
Mia	F	11426	2009
Jacob	M	21175	2009
Ethan	M	19847	2009
Michael	M	18940	2009
Alexander	M	18234	2009
William	M	17918	2009
Joshua	M	17650	2009
Daniel	M	17542	2009
Jayden	M	17288	2009
Noah	M	17247	2009
Christopher	M	16355	2009
Isabella	F	22913	2010
Sophia	F	20643	2010
Emma	F	17345	2010
Olivia	F	17028	2010
Ava	F	15433	2010
Emily	F	14274	2010
Abigail	F	14247	2010
Madison	F	13183	2010
Chloe	F	11754	2010
Mia	F	10639	2010
Jacob	M	22127	2010
Ethan	M	18002	2010
Michael	M	17350	2010
Jayden	M	17179	2010
William	M	17051	2010
Alexander	M	16756	2010
Noah	M	16451	2010
Daniel	M	15843	2010
Aiden	M	15538	2010
Anthony	M	15493	2010
Sophia	F	21842	2011
Isabella	F	19910	2011
Emma	F	18803	2011
Olivia	F	17322	2011
Ava	F	15503	2011
Emily	F	14258	2011
Abigail	F	13248	2011
Madison	F	12389	2011
Mia	F	11530	2011
Chloe	F	10991	2011
Jacob	M	20371	2011
Mason	M	19510	2011
William	M	17343	2011
Jayden	M	16992	2011
Noah	M	16862	2011
Michael	M	16795	2011
Ethan	M	16684	2011
Alexander	M	15702	2011
Aiden	M	15496	2011
Daniel	M	15291	2011
Sophia	F	22313	2012
Emma	F	20945	2012
Isabella	F	19099	2012
Olivia	F	17316	2012
Ava	F	15533	2012
Emily	F	13649	2012
Abigail	F	12700	2012
Mia	F	12023	2012
Madison	F	11397	2012
Elizabeth	F	9708	2012
Jacob	M	19074	2012
Mason	M	18969	2012
Ethan	M	17672	2012
Noah	M	17353	2012
William	M	16885	2012
Liam	M	16804	2012
Michael	M	16169	2012
Jayden	M	16127	2012
Alexander	M	15237	2012
Aiden	M	14903	2012
Sophia	F	21223	2013
Emma	F	20942	2013
Olivia	F	18428	2013
Isabella	F	17642	2013
Ava	F	15252	2013
Mia	F	13152	2013
Emily	F	13126	2013
Abigail	F	12409	2013
Madison	F	10596	2013
Elizabeth	F	9454	2013
Noah	M	18257	2013
Jacob	M	18158	2013
Liam	M	18137	2013
Mason	M	17699	2013
William	M	16641	2013
Ethan	M	16241	2013
Michael	M	15497	2013
Alexander	M	14905	2013
Jayden	M	14766	2013
Daniel	M	14298	2013
Emma	F	20936	2014
Olivia	F	19807	2014
Sophia	F	18609	2014
Isabella	F	17089	2014
Ava	F	15696	2014
Mia	F	13512	2014
Emily	F	12647	2014
Abigail	F	12085	2014
Madison	F	10320	2014
Charlotte	F	10115	2014
Noah	M	19305	2014
Liam	M	18462	2014
Mason	M	17201	2014
Jacob	M	16883	2014
William	M	16820	2014
Ethan	M	15724	2014
Michael	M	15454	2014
Alexander	M	15414	2014
James	M	14431	2014
Daniel	M	13937	2014
Emma	F	20455	2015
Olivia	F	19691	2015
Sophia	F	17417	2015
Ava	F	16378	2015
Isabella	F	15617	2015
Mia	F	14905	2015
Abigail	F	12401	2015
Emily	F	11786	2015
Charlotte	F	11398	2015
Harper	F	10295	2015
Noah	M	19635	2015
Liam	M	18374	2015
Mason	M	16627	2015
Jacob	M	15949	2015
William	M	15909	2015
Ethan	M	15077	2015
James	M	14824	2015
Alexander	M	14547	2015
Michael	M	14431	2015
Benjamin	M	13700	2015
Emma	F	19496	2016
Olivia	F	19365	2016
Ava	F	16302	2016
Sophia	F	16128	2016
Isabella	F	14795	2016
Mia	F	14428	2016
Charlotte	F	13090	2016
Abigail	F	11760	2016
Emily	F	10972	2016
Harper	F	10787	2016
Noah	M	19117	2016
Liam	M	18218	2016
William	M	15761	2016
Mason	M	15244	2016
James	M	14862	2016
Benjamin	M	14641	2016
Jacob	M	14510	2016
Michael	M	14088	2016
Elijah	M	13902	2016
Ethan	M	13819	2016
Emma	F	19800	2017
Olivia	F	18703	2017
Ava	F	15958	2017
Isabella	F	15180	2017
Sophia	F	14883	2017
Mia	F	13470	2017
Charlotte	F	12937	2017
Amelia	F	11833	2017
Evelyn	F	10712	2017
Abigail	F	10607	2017
Liam	M	18798	2017
Noah	M	18410	2017
William	M	14967	2017
James	M	14291	2017
Logan	M	14014	2017
Benjamin	M	13797	2017
Mason	M	13549	2017
Elijah	M	13344	2017
Oliver	M	13193	2017
Jacob	M	13178	2017
Emma	F	18688	2018
Olivia	F	17921	2018
Ava	F	14924	2018
Isabella	F	14464	2018
Sophia	F	13928	2018
Charlotte	F	12940	2018
Mia	F	12642	2018
Amelia	F	12301	2018
Harper	F	10582	2018
Evelyn	F	10376	2018
Liam	M	19837	2018
Noah	M	18267	2018
William	M	14516	2018
James	M	13525	2018
Oliver	M	13389	2018
Benjamin	M	13381	2018
Elijah	M	12886	2018
Lucas	M	12585	2018
Mason	M	12435	2018
Logan	M	12352	2018
